uni_const_code,pre_ind_nota,post_ind_nota,nota_percoftotal,pre-post,post-pre,nota_vote_percentage,gen_state,state_id,n_indnota_pre,n_indnota_post,post-pre_ncand_nota,post-pre_ncand
0|27|48,54.82233503,37.31022267,19.59134615,17.51211236,-17.51211236,0.71,0,27,3,9,6,5
0|27|5,32.76450512,32.87234043,23.56243001,-0.10783531,0.10783531,0.885,0,27,7,8,1,0
0|27|6,61.03379722,26.23123603,56.67198978,34.80256119,-34.80256119,0.71,0,27,5,4,-1,-2
0|27|7,62.90207291,58.19765113,5.398964531,4.70442178,-4.70442178,0.445,0,27,12,14,2,1
0|27|8,43.66812227,15.94999911,23.15961549,27.71812316,-27.71812316,0.47,0,27,6,10.5,4.5,3.5
0|27|9,32.9764454,20.5050882,25.1122026,12.4713572,-12.4713572,0.73,0,27,7,9,2,1
0|28|1,43.69538077,23.16742263,37.45718545,20.52795814,-20.52795814,3.155,0,28,4,6,2,1
0|28|10,54.81927711,16.57332701,63.28903654,38.2459501,-38.2459501,1.215,0,28,4,4.5,0.5,-0.5
0|28|11,82.99319728,20.97953216,56.7251462,62.01366512,-62.01366512,0.925,0,28,2,5.5,3.5,2.5
0|28|12,21.12211221,12.39035088,42.65827613,8.73176133,-8.73176133,0.57,0,28,13,10,-3,-4
0|28|14,40.71428571,13.510564,62.73354287,27.20372171,-27.20372171,0.71,0,28,6,5.5,-0.5,-1.5
0|28|15,33.15508021,11.03179753,67.06683971,22.12328268,-22.12328268,0.78,0,28,4,5.5,1.5,0.5
0|28|16,46.22641509,16.48351648,56.30723443,29.74289861,-29.74289861,1.015,0,28,4,7.5,3.5,2.5
0|28|17,18.59296482,19.98268023,28.44410767,-1.38971541,1.38971541,0.67,0,28,13,10,-3,-4
0|28|18,46.70846395,24.68341683,40.87132751,22.02504712,-22.02504712,0.765,0,28,3,5,2,1
0|28|19,35.11450382,16.01408235,52.42920557,19.10042147,-19.10042147,0.98,0,28,4,5.5,1.5,0.5
0|28|20,67.9389313,11.53203766,60.16550258,56.40689364,-56.40689364,1,0,28,3,6,3,2
0|28|21,23.36448598,12.68115942,78.93374741,10.68332656,-10.68332656,0.85,0,28,7,4,-3,-4
0|28|22,49.51456311,9.140488656,62.7929444,40.37407445,-40.37407445,0.9,0,28,4,7,3,2
0|28|23,61.29032258,10.14994395,66.44618834,51.14037863,-51.14037863,1.34,0,28,3,5,2,1
0|28|24,49.80544747,20.55588644,66.24776653,29.24956103,-29.24956103,1.175,0,28,6,3,-3,-4
0|28|3,100,24.11398077,54.84153495,75.88601923,-75.88601923,1.5,0,28,1,4.5,3.5,2.5
0|28|4,42.85714286,12.63157895,40.43859649,30.22556391,-30.22556391,0.985,0,28,5,11,6,5
0|28|5,57.2815534,18.39992532,81.60007468,38.88162808,-38.88162808,1.785,0,28,2,2,0,-1
0|28|6,55.70934256,19.61699073,44.26356083,36.09235183,-36.09235183,0.895,0,28,4,8,4,3
0|28|7,100,14.08159752,67.44993401,85.91840248,-85.91840248,0.945,0,28,1,4.5,3.5,2.5
0|28|8,46.49681529,11.41935184,67.58984121,35.07746345,-35.07746345,1.05,0,28,4,5,1,0
0|28|9,100,13.87539809,55.75437898,86.12460191,-86.12460191,0.885,0,28,1,5.5,4.5,3.5
0|29|1,47.60383387,17.71558918,42.66050963,29.88824469,-29.88824469,0.905,0,29,4,6,2,1
0|29|10,40.49844237,28.56731639,19.13984938,11.93112598,-11.93112598,0.465,0,29,5,9,4,3
0|29|11,26.910299,16.37515997,22.33022528,10.53513903,-10.53513903,0.765,0,29,11,11,0,-1
0|29|12,44.82758621,17.66686099,52.9634329,27.16072522,-27.16072522,1.51,0,29,5,5,0,-1
0|29|13,13.125,21.49067033,12.88311318,-8.36567033,8.36567033,0.335,0,29,22,14.5,-7.5,-8.5
0|29|14,39.58333333,19.33028702,32.6303013,20.25304631,-20.25304631,0.585,0,29,8,7,-1,-2
0|29|15,47.2027972,20.67820762,41.67626728,26.52458958,-26.52458958,0.705,0,29,5,5,0,-1
0|29|16,26.48648649,19.97453311,46.19694397,6.51195338,-6.51195338,0.775,0,29,9,5,-4,-5
0|29|17,30.87719298,17.14703425,41.23329156,13.73015873,-13.73015873,0.57,0,29,7,8,1,0
0|29|18,39.82683983,17.31946272,21.10829103,22.50737711,-22.50737711,0.58,0,29,6,10,4,3
0|29|19,34.45783133,21.68570463,36.83812099,12.7721267,-12.7721267,1,0,29,5,9.5,4.5,3.5
0|29|2,36.20253165,13.13137715,24.22483998,23.0711545,-23.0711545,0.67,0,29,6,31.5,25.5,24.5
0|29|20,31.79916318,55.20462633,13.73593344,-23.40546315,23.40546315,0.375,0,29,4,12,8,7
0|29|21,47.03557312,15.1299008,33.43882853,31.90567232,-31.90567232,0.59,0,29,4,11,7,6
0|29|22,42.44306418,22.16367421,42.7140255,20.27938997,-20.27938997,1.06,0,29,6,4.5,-1.5,-2.5
0|29|23,31.49350649,19.71174004,43.10272537,11.78176645,-11.78176645,0.725,0,29,9,7.5,-1.5,-2.5
0|29|24,17.00879765,14.67032967,45.85164835,2.33846798,-2.33846798,0.815,0,29,23,14.5,-8.5,-9.5
0|29|25,15.54770318,34.18613906,26.54642106,-18.63843588,18.63843588,0.845,0,29,25,15,-10,-11
0|29|26,51.13636364,15.73339679,38.76771362,35.40296685,-35.40296685,0.755,0,29,12,14,2,1
0|29|27,19.56521739,20.08551914,33.44573265,-0.52030175,0.52030175,0.595,0,29,13,8,-5,-6
0|29|28,14.55696203,13.73469818,32.81315956,0.82226385,-0.82226385,0.775,0,29,16,11.5,-4.5,-5.5
0|29|3,24.6835443,27.88319987,39.87543477,-3.19965557,3.19965557,0.97,0,29,12,6,-6,-7
0|29|4,52.08333333,28.37742142,27.61558845,23.70591191,-23.70591191,0.985,0,29,4,7,3,2
0|29|5,68.42105263,28.16486972,63.03009883,40.25618291,-40.25618291,0.935,0,29,2,3,1,0
0|29|6,38.31282953,33.00492611,83.49753695,5.30790342,-5.30790342,1.345,0,29,4,1.5,-2.5,-3.5
0|29|7,15.21197007,19.59810875,7.044917258,-4.38613868,4.38613868,0.23,0,29,19,11,-8,-9
0|29|8,23.58208955,17.69267201,31.8053044,5.88941754,-5.88941754,1.1,0,29,11,7.5,-3.5,-4.5
0|29|9,50,25.44677545,65.06604507,24.55322455,-24.55322455,0.91,0,29,3,2.5,-0.5,-1.5
0|2|1,55.30973451,24.38319917,48.04710793,30.92653534,-30.92653534,1.105,0,2,4,5.5,1.5,0.5
0|2|2,100,18.41714685,42.04208137,81.58285315,-81.58285315,0.705,0,2,1,5.5,4.5,3.5
0|2|3,70.63492063,19.70379576,57.7675936,50.93112487,-50.93112487,0.795,0,2,2,5.5,3.5,2.5
0|2|4,63.92405063,37.10526316,62.89473684,26.81878747,-26.81878747,0.985,0,2,2,2,0,-1
0|30|1,67.90123457,28.125,54.8983564,39.77623457,-39.77623457,1.535,0,30,2,3,1,0
0|30|2,35.76923077,32.90539387,45.82496489,2.8638369,-2.8638369,1.17,0,30,6,4,-2,-3
0|32|1,52.67857143,20.97399829,32.83248082,31.70457314,-31.70457314,0.515,0,32,3,7,4,3
0|32|10,31.25,21.18243243,50.41103604,10.06756757,-10.06756757,0.75,0,32,6,5,-1,-2
0|32|11,43.98148148,53.34802878,34.86520726,-9.3665473,9.3665473,0.98,0,32,6,6.5,0.5,-0.5
0|32|12,28.37837838,46.71818101,36.08668621,-18.33980263,18.33980263,0.85,0,32,5,7,2,1
0|32|13,42.04545455,95.10762105,2.300149572,-53.0621665,53.0621665,1.045,0,32,5,8,3,2
0|32|14,30.12048193,42.49634642,48.01969863,-12.37586449,12.37586449,1.24,0,32,15,4,-11,-12
0|32|15,87.85425101,12.65432099,64.25540123,75.19993002,-75.19993002,0.85,0,32,2,6,4,3
0|32|16,41.66666667,14.01687956,61.73300639,27.64978711,-27.64978711,0.825,0,32,3,4.5,1.5,0.5
0|32|17,29.59183673,59.63078351,31.34031552,-30.03894678,30.03894678,1.115,0,32,6,6.5,0.5,-0.5
0|32|18,30.65326633,17.01107011,39.56812901,13.64219622,-13.64219622,0.76,0,32,7,6.5,-0.5,-1.5
0|32|19,30.37974684,20.69264647,28.02115308,9.68710037,-9.68710037,0.69,0,32,9,11.5,2.5,1.5
0|32|2,38.0952381,23.07497467,38.72565575,15.02026343,-15.02026343,0.55,0,32,4,6.5,2.5,1.5
0|32|20,19.16666667,23.50536787,24.65445353,-4.3387012,4.3387012,0.415,0,32,9,11,2,1
0|32|3,69.12568306,37.63094279,32.37532456,31.49474027,-31.49474027,0.48,0,32,4,6,2,1
0|32|4,28.78228782,40.69183574,14.05874876,-11.90954792,11.90954792,0.685,0,32,8,9.5,1.5,0.5
0|32|5,29.36507937,21.52447936,31.67701863,7.84060001,-7.84060001,0.5,0,32,12,9,-3,-4
0|32|7,93.72026641,91.2962259,1.833183373,2.42404051,-2.42404051,0.735,0,32,10,8.5,-1.5,-2.5
0|32|8,58.11403509,18.12452254,48.7776929,39.98951255,-39.98951255,0.945,0,32,5,6,1,0
0|32|9,55.42168675,20.96003135,52.45689655,34.4616554,-34.4616554,1.535,0,32,4,5.5,1.5,0.5
0|33|1,24.56896552,28.45864142,45.43984521,-3.8896759,3.8896759,1.59,0,33,9,10.5,1.5,0.5
0|33|10,19.56834532,35.75314428,25.25368377,-16.18479896,16.18479896,1.12,0,33,14,10,-4,-5
0|33|11,12.59689922,37.7993445,19.03481837,-25.20244528,25.20244528,0.985,0,33,23,18.5,-4.5,-5.5
0|33|12,53.31325301,40.60343148,20.92546338,12.70982153,-12.70982153,1.165,0,33,7,11.5,4.5,3.5
0|33|13,32.62786596,37.88988095,20.71593915,-5.26201499,5.26201499,1.06,0,33,11,10.5,-0.5,-1.5
0|33|14,18.02325581,30.41862126,16.60908419,-12.39536545,12.39536545,0.97,0,33,21,17.5,-3.5,-4.5
0|33|15,48.12734082,35.30654991,31.32979309,12.82079091,-12.82079091,1.575,0,33,15,16.5,1.5,0.5
0|33|16,45.48335975,21.92911255,28.2723064,23.5542472,-23.5542472,1.42,0,33,17,19,2,1
0|33|17,18.65828092,35.85643839,40.67927239,-17.19815747,17.19815747,1.5,0,33,18,10.5,-7.5,-8.5
0|33|18,28.39756592,34.22502537,29.33884298,-5.82745945,5.82745945,1.64,0,33,14,12,-2,-3
0|33|19,41.2195122,29.35794735,57.71199206,11.86156485,-11.86156485,3.395,0,33,7,5,-2,-3
0|33|2,18.24561404,29.63797896,40.02801828,-11.39236492,11.39236492,1.78,0,33,20,21,1,0
0|33|20,15.2238806,28.65052998,40.53551653,-13.42664938,13.42664938,1.665,0,33,15,12,-3,-4
0|33|21,20.33426184,31.82208342,33.55979253,-11.48782158,11.48782158,1.34,0,33,12,11.5,-0.5,-1.5
0|33|22,19.9513382,40.84890543,21.73189744,-20.89756723,20.89756723,1.1,0,33,11,13.5,2.5,1.5
0|33|23,17.02586207,27.59319559,23.39174708,-10.56733352,10.56733352,1.095,0,33,31,24,-7,-8
0|33|24,14.95726496,38.82242354,28.72946088,-23.86515858,23.86515858,1.845,0,33,13,17.5,4.5,3.5
0|33|25,14.95016611,34.83468226,23.10582966,-19.88451615,19.88451615,1.08,0,33,12,14,2,1
0|33|26,52.64705882,43.99162203,22.23547371,8.65543679,-8.65543679,0.945,0,33,6,11,5,4
0|33|27,27.29468599,44.74864216,24.33371226,-17.45395617,17.45395617,1.235,0,33,8,9,1,0
0|33|28,19.28104575,44.05710855,14.20875421,-24.7760628,24.7760628,1.02,0,33,15,18,3,2
0|33|29,59.89583333,43.07431747,43.57379011,16.82151586,-16.82151586,1.3,0,33,3,6,3,2
0|33|3,53.43137255,25.33907818,44.77761149,28.09229437,-28.09229437,1.695,0,33,32,30,-2,-3
0|33|30,45.4887218,36.87169312,36.73941799,8.61702868,-8.61702868,1.32,0,33,8,6.5,-1.5,-2.5
0|33|31,18.98734177,39.23569075,16.14457224,-20.24834898,20.24834898,0.82,0,33,14,18,4,3
0|33|32,39.47368421,40.30005568,26.70577344,-0.82637147,0.82637147,1.81,0,33,8,22,14,13
0|33|33,18.47826087,44.86838333,19.79581049,-26.39012246,26.39012246,0.935,0,33,16,19,3,2
0|33|34,17.15481172,37.8080634,24.18939784,-20.65325168,20.65325168,1.41,0,33,11,18,7,6
0|33|35,32.60869565,43.99423026,10.52929827,-11.38553461,11.38553461,0.67,0,33,8,20.5,12.5,11.5
0|33|36,35.29411765,35.53526277,34.19593885,-0.24114512,0.24114512,1.09,0,33,10,17.5,7.5,6.5
0|33|37,44.27860697,44.51684819,20.96816963,-0.23824122,0.23824122,1.37,0,33,3,15.5,12.5,11.5
0|33|38,22.30769231,35.41148652,21.08454,-13.10379421,13.10379421,1.195,0,33,13,19,6,5
0|33|39,19.35483871,34.09752547,21.63811443,-14.74268676,14.74268676,0.5,0,33,15,12,-3,-4
0|33|4,17.41573034,6.985556197,64.3670016,10.43017414,-10.43017414,2.225,0,33,23,16,-7,-8
0|33|5,14.78599222,29.07896519,47.92387918,-14.29297297,14.29297297,1.905,0,33,21,12.5,-8.5,-9.5
0|33|6,22.14765101,37.38633915,42.44720965,-15.23868814,15.23868814,1.66,0,33,13,7.5,-5.5,-6.5
0|33|7,26.10062893,42.55189414,18.91346653,-16.45126521,16.45126521,0.99,0,33,9,18,9,8
0|33|8,22.76422764,19.80830671,23.32268371,2.95592093,-2.95592093,0.73,0,33,13,15,2,1
0|33|9,27.51842752,14.63811331,44.21026475,12.88031421,-12.88031421,1.605,0,33,9,10,1,0
0|34|1,19.71830986,14.71620994,44.64353253,5.00209992,-5.00209992,2.275,0,34,18,14.5,-3.5,-4.5
0|35|1,58,40.20846313,21.85676127,17.79153687,-17.79153687,0.75,0,35,3,8,5,4
0|36|1,35.05535055,35.76223072,32.53211366,-0.70688017,0.70688017,1.43,0,36,4,5,1,0
0|36|10,35.40540541,44.67134309,28.85612319,-9.26593768,9.26593768,0.735,0,36,6,6,0,-1
0|36|11,14.29924242,22.35850031,35.96364388,-8.05925789,8.05925789,0.985,0,36,22,5.5,-16.5,-17.5
0|36|12,40.50056883,54.86809544,28.60648083,-14.36752661,14.36752661,1.245,0,36,6,4,-2,-3
0|36|13,23.79912664,51.31276467,12.48033878,-27.51363803,27.51363803,0.625,0,36,8,9.5,1.5,0.5
0|36|14,36.77325581,47.54329819,17.82621558,-10.77004238,10.77004238,0.945,0,36,8,5.5,-2.5,-3.5
0|36|15,31.93116635,28.87488031,41.70802745,3.05628604,-3.05628604,1.48,0,36,7,5.5,-1.5,-2.5
0|36|16,52.80487805,42.31588873,13.94153701,10.48898932,-10.48898932,1.015,0,36,5,9,4,3
0|36|17,43.46153846,16.34380889,15.82965649,27.11772957,-27.11772957,0.905,0,36,5,17.5,12.5,11.5
0|36|2,33.43283582,28.19376507,14.91143721,5.23907075,-5.23907075,0.72,0,36,9,8,-1,-2
0|36|3,36.22589532,24.4691358,18.84197531,11.75675952,-11.75675952,0.605,0,36,7,7.5,0.5,-0.5
0|36|4,39.89501312,16.99286629,13.35208219,22.90214683,-22.90214683,0.445,0,36,4,93,89,88
0|36|5,63.8483965,21.35676426,46.29760019,42.49163224,-42.49163224,1.045,0,36,3,4.5,1.5,0.5
0|36|6,100,43.55565432,20.98590124,56.44434568,-56.44434568,1.12,0,36,1,5.5,4.5,3.5
0|36|7,27.22513089,21.00891862,39.01337793,6.21621227,-6.21621227,0.84,0,36,8,11,3,2
0|36|8,22.30215827,13.31585082,48.41928904,8.98630745,-8.98630745,0.82,0,36,9,12.5,3.5,2.5
0|36|9,16.96428571,30.96296296,44.85925926,-13.99867725,13.99867725,0.58,0,36,14,7.5,-6.5,-7.5
0|3|1,30,22.65027322,40.69356873,7.34972678,-7.34972678,0.655,0,3,6,6,0,-1
0|3|10,16.7115903,16.65606615,37.60534266,0.05552415,-0.05552415,0.985,0,3,19,11.5,-7.5,-8.5
0|3|11,23.7388724,15.75748645,22.08155829,7.98138595,-7.98138595,0.755,0,3,11,15,4,3
0|3|12,24.21524664,21.74559489,15.54363987,2.46965175,-2.46965175,0.395,0,3,8,10.5,2.5,1.5
0|3|13,29.91803279,30.52847234,16.56793293,-0.61043955,0.61043955,0.605,0,3,9,13.5,4.5,3.5
0|3|2,44.84304933,17.70630279,19.03021442,27.13674654,-27.13674654,0.635,0,3,6,17.5,11.5,10.5
0|3|3,21.71945701,24.83974359,18.72086247,-3.12028658,3.12028658,0.515,0,3,9,9.5,0.5,-0.5
0|3|4,30.72916667,20.50423223,31.30965363,10.22493444,-10.22493444,0.865,0,3,6,11.5,5.5,4.5
0|3|5,39.1509434,15.21830144,53.24760766,23.93264196,-23.93264196,0.96,0,3,6,5.5,-0.5,-1.5
0|3|6,34.25414365,13.27168367,35.9119898,20.98245998,-20.98245998,1.065,0,3,5,11,6,5
0|3|7,12.85140562,52.0160657,31.45965625,-39.16466008,39.16466008,0.65,0,3,19,8,-11,-12
0|3|8,58.65384615,17.91762014,33.79208892,40.73622601,-40.73622601,0.855,0,3,3,7.5,4.5,3.5
0|3|9,41.86046512,16.51224907,42.79975794,25.34821605,-25.34821605,1.17,0,3,6,6.5,0.5,-0.5
0|4|1,43.31550802,17.16568845,37.39292513,26.14981957,-26.14981957,0.815,0,4,8,11.5,3.5,2.5
0|5|1,24.01129944,29.57502943,30.16966351,-5.56372999,5.56372999,1.055,0,5,8,7.5,-0.5,-1.5
0|5|2,41.94756554,24.84265071,44.08163626,17.10491483,-17.10491483,1.46,0,5,3,5,2,1
0|5|3,76.48902821,30.54892601,77.6849642,45.9401022,-45.9401022,2.275,0,5,2,2,0,-1
0|5|4,44.27860697,19.96424923,64.58631256,24.31435774,-24.31435774,0.89,0,5,4,3.5,-0.5,-1.5
0|5|5,18.56060606,16.83363692,26.10048573,1.72696914,-1.72696914,0.375,0,5,12,9,-3,-4
0|6|1,70.06802721,16.96292618,35.71002979,53.10510103,-53.10510103,0.62,0,6,2,6.5,4.5,3.5
0|6|10,42.94670846,14.50766747,42.44686575,28.43904099,-28.43904099,0.335,0,6,10,10,0,-1
0|6|2,27.76119403,20.67241379,11.24137931,7.08878024,-7.08878024,0.24,0,6,9,11,2,1
0|6|3,46.27329193,24.22835111,15.07152402,22.04494082,-22.04494082,0.32,0,6,7,9,2,1
0|6|4,12.1875,19.800058,7.718953406,-7.612558,7.612558,0.195,0,6,27,23.5,-3.5,-4.5
0|6|5,15.0877193,32.03812317,27.93255132,-16.95040387,16.95040387,0.335,0,6,12,7,-5,-6
0|6|6,20.88888889,25.42270531,11.98671498,-4.53381642,4.53381642,0.23,0,6,7,14,7,6
0|6|7,35.34482759,23.45586397,31.65791448,11.88896362,-11.88896362,0.36,0,6,9,7.5,-1.5,-2.5
0|6|8,17.88990826,18.84057971,12.66304348,-0.95067145,0.95067145,0.185,0,6,18,13.5,-4.5,-5.5
0|6|9,16.74208145,24.35630035,29.0995397,-7.6142189,7.6142189,0.285,0,6,12,11,-1,-2
0|7|1,20.61068702,36.76765186,41.65254107,-16.15696484,16.15696484,0.49,0,7,20,7.5,-12.5,-13.5
0|7|2,31.57894737,13.92473118,37.52688172,17.65421619,-17.65421619,0.3,0,7,6,8,2,1
0|7|3,34.74576271,10.31029065,56.73605656,24.43547206,-24.43547206,0.405,0,7,8,7.5,-0.5,-1.5
0|7|4,14.28571429,34.29102655,41.60740459,-20.00531226,20.00531226,0.65,0,7,22,12.5,-9.5,-10.5
0|7|5,37.73584906,17.50408497,53.24171335,20.23176409,-20.23176409,0.69,0,7,4,5.5,1.5,0.5
0|7|6,29.35779817,45.41096171,29.09273245,-16.05316354,16.05316354,0.605,0,7,7,8,1,0
0|7|7,42.85714286,46.86483812,35.37513549,-4.00769526,4.00769526,0.395,0,7,5,8.5,3.5,2.5
0|8|1,29.3398533,25.44772007,31.49538504,3.89213323,-3.89213323,0.81,0,8,9,6,-3,-4
0|8|10,70,25.68807339,66.05504587,44.31192661,-44.31192661,0.715,0,8,11,3,-8,-9
0|8|11,58.67486339,38.14515131,22.94967201,20.52971208,-20.52971208,0.8,0,8,5,6,1,0
0|8|12,39.86710963,29.20977971,36.67807076,10.65732992,-10.65732992,0.54,0,8,9,6.5,-2.5,-3.5
0|8|13,44.93927126,19.80618837,43.14178851,25.13308289,-25.13308289,0.92,0,8,4,5.5,1.5,0.5
0|8|14,44.64831804,50.16325481,14.42051285,-5.51493677,5.51493677,1.145,0,8,3,8.5,5.5,4.5
0|8|15,39.01869159,18.94867408,56.67579127,20.07001751,-20.07001751,1.37,0,8,9,5,-4,-5
0|8|16,30.04291845,17.22916547,48.3566588,12.81375298,-12.81375298,1.135,0,8,10,7.5,-2.5,-3.5
0|8|17,35.50295858,52.76038024,27.71560853,-17.25742166,17.25742166,1.32,0,8,4,6.5,2.5,1.5
0|8|18,62.06640238,46.97179124,18.38230421,15.09461114,-15.09461114,1.165,0,8,15,10,-5,-6
0|8|2,50.56179775,19.89247312,62.2983871,30.66932463,-30.66932463,1.34,0,8,4,3,-1,-2
0|8|21,41.4187643,28.5736912,50.4154534,12.8450731,-12.8450731,1.455,0,8,8,4.5,-3.5,-4.5
0|8|22,51.20879121,26.49454207,34.28339296,24.71424914,-24.71424914,1.385,0,8,7,6,-1,-2
0|8|23,57.43073048,22.85115304,68.65828092,34.57957744,-34.57957744,1.555,0,8,4,3.5,-0.5,-1.5
0|8|24,58.65921788,16.54577148,43.56350277,42.1134464,-42.1134464,1.01,0,8,6,6.5,0.5,-0.5
0|8|25,33.18681319,25.45924225,48.81458094,7.72757094,-7.72757094,1.455,0,8,10,4,-6,-7
0|8|3,30.40540541,19.79111406,41.80481874,10.61429135,-10.61429135,0.875,0,8,7,5.5,-1.5,-2.5
0|8|4,44.4015444,59.39522434,23.79794119,-14.99367994,14.99367994,0.755,0,8,6,6.5,0.5,-0.5
0|8|5,32.28571429,56.9361153,15.98467746,-24.65040101,24.65040101,0.645,0,8,6,7,1,0
0|8|6,80.23305999,30.98017587,50.82421791,49.25288412,-49.25288412,0.935,0,8,14,3.5,-10.5,-11.5
0|8|7,25.24590164,18.28973632,32.18650418,6.95616532,-6.95616532,0.545,0,8,19,10.5,-8.5,-9.5
0|8|8,37.65432099,20.67348679,28.53184752,16.9808342,-16.9808342,0.335,0,8,9,6,-3,-4
0|8|9,49.00662252,17.59615385,47.40384615,31.41046867,-31.41046867,0.555,0,8,7,5.5,-1.5,-2.5
0|9|1,43.23144105,30.11111111,34.49346405,13.12032994,-13.12032994,0.435,0,9,7,5,-2,-3
0|9|10,64.10958904,19.78588422,57.56013746,44.32370482,-44.32370482,0.495,0,9,16,5,-11,-12
0|9|11,44.81132075,26.30514706,40.42279412,18.50617369,-18.50617369,0.435,0,9,8,5,-3,-4
0|9|12,36.49635036,23.89709628,52.92409577,12.59925408,-12.59925408,0.475,0,9,7,5.5,-1.5,-2.5
0|9|13,19.78609626,23.7815367,37.52293578,-3.99544044,3.99544044,0.46,0,9,12,6.5,-5.5,-6.5
0|9|14,57.40740741,40.69088138,47.498095,16.71652603,-16.71652603,0.595,0,9,2,2.5,0.5,-0.5
0|9|15,27.65151515,37.23739496,44.22268908,-9.58587981,9.58587981,0.56,0,9,8,4,-4,-5
0|9|16,80.99173554,20.91596928,49.20898773,60.07576626,-60.07576626,0.64,0,9,2,4.5,2.5,1.5
0|9|17,37.38601824,32.26772031,25.96982759,5.11829793,-5.11829793,0.355,0,9,9,6.5,-2.5,-3.5
0|9|18,40.34090909,23.48901099,39.74931319,16.8518981,-16.8518981,0.495,0,9,7,4.5,-2.5,-3.5
0|9|19,36.39705882,13.51277755,27.97514314,22.88428127,-22.88428127,0.655,0,9,9,11,2,1
0|9|2,41.36125654,30.687974,44.9711087,10.67328254,-10.67328254,0.335,0,9,5,4,-1,-2
0|9|20,65.47144754,25.3968254,55.97643098,40.07462214,-40.07462214,0.52,0,9,5,3,-2,-3
0|9|21,75.16778523,26.73584906,48.29716981,48.43193617,-48.43193617,0.66,0,9,2,5,3,2
0|9|22,94.75224346,35.62890697,33.36646353,59.12333649,-59.12333649,0.65,0,9,10,5,-5,-6
0|9|23,44.81792717,24.573916,37.82860222,20.24401117,-20.24401117,0.705,0,9,3,4.5,1.5,0.5
0|9|24,55.39033457,22.70051508,67.69683591,32.68981949,-32.68981949,0.96,0,9,3,2.5,-0.5,-1.5
0|9|25,78.91566265,19.52053264,33.4465347,59.39513001,-59.39513001,0.51,0,9,2,6.5,4.5,3.5
0|9|26,43.47826087,21.2641173,42.83732911,22.21414357,-22.21414357,0.97,0,9,5,6,1,0
0|9|27,44.70046083,32.91749834,47.19893546,11.78296249,-11.78296249,0.82,0,9,5,3.5,-1.5,-2.5
0|9|28,45.58823529,21.06139053,51.64571006,24.52684476,-24.52684476,0.945,0,9,4,4,0,-1
0|9|29,65.03759398,26.77062081,62.23647139,38.26697317,-38.26697317,0.895,0,9,4,2.5,-1.5,-2.5
0|9|3,19.91701245,27.30581262,31.83425185,-7.38880017,7.38880017,0.435,0,9,12,7,-5,-6
0|9|30,46.15384615,22.85578748,37.27568447,23.29805867,-23.29805867,1.03,0,9,4,4.5,0.5,-0.5
0|9|31,71.29337539,23.9018414,35.26952777,47.39153399,-47.39153399,0.915,0,9,4,5.5,1.5,0.5
0|9|32,53.10880829,31.87406113,38.20012876,21.23474716,-21.23474716,0.975,0,9,7,6.5,-0.5,-1.5
0|9|33,40.7239819,24.47839046,42.28297317,16.24559144,-16.24559144,0.64,0,9,8,5,-3,-4
0|9|34,100,26.83046082,36.63060751,73.16953918,-73.16953918,0.635,0,9,1,4,3,2
0|9|35,25.21008403,10.20622896,58.33333333,15.00385507,-15.00385507,0.555,0,9,25,8,-17,-18
0|9|36,27.96296296,26.50702759,25.48759327,1.45593537,-1.45593537,0.865,0,9,11,6,-5,-6
0|9|37,28.82011605,16.80434557,6.902292342,12.01577048,-12.01577048,0.31,0,9,9,16.5,7.5,6.5
0|9|38,26.30480167,36.13883951,26.3150098,-9.83403784,9.83403784,0.77,0,9,6,5,-1,-2
0|9|39,13.20754717,33.1201849,51.83744222,-19.91263773,19.91263773,1.175,0,9,15,3,-12,-13
0|9|4,17.43421053,27.42497972,41.93025142,-9.99076919,9.99076919,0.47,0,9,11,3.5,-7.5,-8.5
0|9|40,41.31736527,47.00619383,25.61938269,-5.68882856,5.68882856,0.47,0,9,4,8,4,3
0|9|41,31.01851852,21.875,71.484375,9.14351852,-9.14351852,0.605,0,9,7,2.5,-4.5,-5.5
0|9|42,37.11340206,26.41353383,42.54135338,10.69986823,-10.69986823,0.69,0,9,6,4.5,-1.5,-2.5
0|9|43,26.64233577,18.76441069,33.00895158,7.87792508,-7.87792508,0.375,0,9,10,7.5,-2.5,-3.5
0|9|44,43.01886792,18.50383294,27.61225029,24.51503498,-24.51503498,0.595,0,9,4,6.5,2.5,1.5
0|9|46,25.52845528,21.41304348,43.92553723,4.1154118,-4.1154118,1.19,0,9,8,6,-2,-3
0|9|47,39.26380368,47.66395964,24.69935606,-8.40015596,8.40015596,1.23,0,9,5,6,1,0
0|9|48,38.87399464,24.7391819,65.39239705,14.13481274,-14.13481274,1.735,0,9,6,2.5,-3.5,-4.5
0|9|49,46.55647383,22.22075869,45.29768177,24.33571514,-24.33571514,1.255,0,9,6,4.5,-1.5,-2.5
0|9|5,48.30508475,28.87582431,54.74990668,19.42926044,-19.42926044,0.67,0,9,5,3,-2,-3
0|9|50,54.97382199,31.13234355,32.64192446,23.84147844,-23.84147844,1.58,0,9,4,5,1,0
0|9|51,69.77911647,23.89763906,49.48143138,45.88147741,-45.88147741,0.845,0,9,13,4,-9,-10
0|9|52,21.64296998,28.25228061,30.66298343,-6.60931063,6.60931063,0.635,0,9,18,6.5,-11.5,-12.5
